Date,Open,High,Low,Close,Adj Close,Volume
2017-09-05,0.09,0.09,0.09,0.09,0.09,157716.0
2017-09-06,0.09,0.09,0.09,0.09,0.09,11704.0
2017-09-07,0.09,0.09,0.09,0.09,0.09,281380.0
2017-09-08,0.09,0.09,0.09,0.09,0.09,93900.0
2017-09-11,0.09,0.09,0.09,0.09,0.09,166838.0
2017-09-12,0.09,0.09,0.09,0.09,0.09,31916.0
2017-09-13,0.09,0.09,0.09,0.09,0.09,1003874.0
2017-09-14,0.09,0.09,0.09,0.09,0.09,2335.0
2017-09-15,0.09,0.09,0.09,0.09,0.09,177118.0
2017-09-18,0.09,0.09,0.09,0.09,0.09,9076.0
2017-09-19,0.09,0.09,0.09,0.09,0.09,8888.0
2017-09-20,0.09,0.09,0.09,0.09,0.09,30010.0
2017-09-21,0.09,0.09,0.09,0.09,0.09,66047.0
2017-09-22,0.09,0.09,0.09,0.09,0.09,709542.0
2017-09-25,0.09,0.09,0.09,0.09,0.09,7503.0
2017-09-26,0.09,0.09,0.09,0.09,0.09,160654.0
2017-09-27,0.09,0.09,0.09,0.09,0.09,14163.0
2017-09-28,0.09,0.09,0.09,0.09,0.09,152933.0
2017-09-29,0.09,0.09,0.09,0.09,0.09,68550.0
2017-10-02,0.09,0.09,0.08,0.08,0.08,480999.0
2017-10-03,0.08,0.08,0.08,0.08,0.08,66466.0
2017-10-04,0.08,0.08,0.08,0.08,0.08,11279.0
2017-10-05,0.08,0.08,0.08,0.08,0.08,17589.0
2017-10-06,0.08,0.08,0.08,0.08,0.08,10009.0
2017-10-09,0.08,0.08,0.08,0.08,0.08,7384.0
2017-10-10,0.08,0.08,0.08,0.08,0.08,41094.0
2017-10-11,0.08,0.08,0.08,0.08,0.08,197820.0
2017-10-12,0.08,0.08,0.08,0.08,0.08,3842.0
2017-10-13,0.08,0.08,0.08,0.08,0.08,52319.0
2017-10-16,0.08,0.08,0.08,0.08,0.08,78811.0
2017-10-17,0.08,0.08,0.08,0.08,0.08,66644.0
2017-10-18,0.08,0.08,0.08,0.08,0.08,8266.0
2017-10-19,0.08,0.08,0.08,0.08,0.08,2317.0
2017-10-20,0.08,0.08,0.08,0.08,0.08,15972.0
2017-10-23,0.08,0.08,0.08,0.08,0.08,109485.0
2017-10-24,0.08,0.08,0.08,0.08,0.08,133312.0
2017-10-25,0.08,0.08,0.08,0.08,0.08,98583.0
2017-10-26,0.08,0.08,0.08,0.08,0.08,27263.0
2017-10-27,0.08,0.08,0.08,0.08,0.08,0.0
2017-10-30,0.08,0.08,0.08,0.08,0.08,5864.0
2017-10-31,0.08,0.08,0.08,0.08,0.08,573019.0
2017-11-01,0.08,0.08,0.08,0.08,0.08,54457.0
2017-11-02,0.08,0.08,0.08,0.08,0.08,42954.0
2017-11-03,0.08,0.08,0.08,0.08,0.08,24810.0
2017-11-06,0.08,0.08,0.08,0.08,0.08,83610.0
2017-11-07,0.08,0.08,0.08,0.08,0.08,85523.0
2017-11-08,0.08,0.08,0.08,0.08,0.08,36880.0
2017-11-09,0.08,0.08,0.08,0.08,0.08,150861.0
2017-11-10,0.08,0.08,0.08,0.08,0.08,20027.0
2017-11-13,0.08,0.08,0.08,0.08,0.08,61223.0
2017-11-14,0.08,0.08,0.08,0.08,0.08,85325.0
2017-11-15,0.08,0.08,0.08,0.08,0.08,149967.0
2017-11-16,0.08,0.08,0.08,0.08,0.08,152546.0
2017-11-17,0.08,0.08,0.08,0.08,0.08,10106.0
2017-11-20,0.08,0.08,0.08,0.08,0.08,10016.0
2017-11-21,0.08,0.08,0.08,0.08,0.08,236324.0
2017-11-22,0.08,0.08,0.08,0.08,0.08,24919.0
2017-11-24,0.08,0.08,0.08,0.08,0.08,110351.0
2017-11-27,0.08,0.08,0.08,0.08,0.08,20702.0
2017-11-28,0.08,0.08,0.08,0.08,0.08,36391.0
2017-11-29,0.08,0.08,0.08,0.08,0.08,5.0
2017-11-30,0.08,0.08,0.08,0.08,0.08,0.0
2017-12-01,0.08,0.08,0.08,0.08,0.08,0.0
2017-12-04,0.08,0.08,0.08,0.08,0.08,72918.0
2017-12-05,0.08,0.08,0.08,0.08,0.08,414617.0
2017-12-06,0.08,0.08,0.08,0.08,0.08,40031.0
2017-12-07,0.08,0.08,0.08,0.08,0.08,43893.0
2017-12-08,0.08,0.08,0.08,0.08,0.08,216204.0
2017-12-11,0.08,0.08,0.08,0.08,0.08,37343.0
2017-12-12,0.08,0.08,0.08,0.08,0.08,319957.0
2017-12-13,0.08,0.08,0.08,0.08,0.08,90638.0
2017-12-14,0.08,0.08,0.08,0.08,0.08,136000.0
2017-12-15,0.08,0.08,0.08,0.08,0.08,83223.0
2017-12-18,0.08,0.08,0.08,0.08,0.08,84457.0
2017-12-19,0.08,0.08,0.08,0.08,0.08,57537.0
2017-12-20,0.08,0.08,0.08,0.08,0.08,292154.0
2017-12-21,0.08,0.08,0.08,0.08,0.08,114954.0
2017-12-22,0.08,0.08,0.08,0.08,0.08,200452.0
2017-12-27,0.08,0.08,0.08,0.08,0.08,901423.0
2017-12-28,0.08,0.08,0.08,0.08,0.08,568944.0
2017-12-29,0.08,0.08,0.07,0.08,0.08,865727.0
2018-01-02,0.08,0.08,0.08,0.08,0.08,0.0
2018-01-03,0.08,0.08,0.08,0.08,0.08,38416.0
2018-01-04,0.08,0.08,0.08,0.08,0.08,58876.0
2018-01-05,0.08,0.08,0.08,0.08,0.08,24591.0
2018-01-08,0.08,0.08,0.08,0.08,0.08,24131.0
2018-01-09,0.08,0.08,0.08,0.08,0.08,128491.0
2018-01-10,0.08,0.08,0.08,0.08,0.08,205839.0
2018-01-11,0.08,0.08,0.08,0.08,0.08,188536.0
2018-01-12,0.08,0.08,0.08,0.08,0.08,0.0
2018-01-16,0.08,0.08,0.08,0.08,0.08,56584.0
2018-01-17,0.08,0.08,0.08,0.08,0.08,22192.0
2018-01-18,0.08,0.08,0.08,0.08,0.08,596737.0
2018-01-19,0.08,0.09,0.08,0.08,0.08,509114.0
2018-01-22,0.08,0.08,0.08,0.08,0.08,88020.0
2018-01-23,0.08,0.08,0.08,0.08,0.08,55275.0
2018-01-24,0.08,0.08,0.08,0.08,0.08,0.0
2018-01-25,0.08,0.08,0.08,0.08,0.08,77331.0
2018-01-26,0.08,0.08,0.08,0.08,0.08,6330.0
2018-01-29,0.08,0.08,0.08,0.08,0.08,20022.0
2018-01-30,0.08,0.08,0.08,0.08,0.08,113382.0
2018-01-31,0.08,0.08,0.08,0.08,0.08,98342.0
2018-02-01,0.08,0.08,0.08,0.08,0.08,157704.0
2018-02-02,0.08,0.08,0.08,0.08,0.08,35061.0
2018-02-05,0.08,0.08,0.08,0.08,0.08,31789.0
2018-02-06,0.08,0.08,0.08,0.08,0.08,232172.0
2018-02-07,0.08,0.08,0.08,0.08,0.08,873194.0
2018-02-08,0.08,0.08,0.08,0.08,0.08,50976.0
2018-02-09,0.08,0.08,0.08,0.08,0.08,433981.0
2018-02-12,0.08,0.08,0.08,0.08,0.08,23668.0
2018-02-13,0.08,0.08,0.08,0.08,0.08,8073.0
2018-02-14,0.08,0.08,0.08,0.08,0.08,53490.0
2018-02-15,0.08,0.08,0.08,0.08,0.08,63237.0
2018-02-16,0.08,0.08,0.07,0.07,0.07,328234.0
2018-02-20,0.08,0.08,0.07,0.07,0.07,333422.0
2018-02-21,0.08,0.08,0.07,0.07,0.07,42050.0
2018-02-22,0.07,0.08,0.07,0.07,0.07,533838.0
2018-02-23,0.07,0.08,0.07,0.08,0.08,99000.0
2018-02-26,0.07,0.08,0.07,0.08,0.08,38398.0
2018-02-27,0.07,0.08,0.07,0.08,0.08,216787.0
2018-02-28,0.07,0.08,0.07,0.08,0.08,753162.0
2018-03-01,0.08,0.09,0.08,0.09,0.09,3660307.0
2018-03-02,0.09,0.09,0.08,0.08,0.08,112532.0
2018-03-05,0.08,0.08,0.08,0.08,0.08,55763.0
2018-03-06,0.08,0.08,0.08,0.08,0.08,15707.0
2018-03-07,0.08,0.08,0.08,0.08,0.08,170050.0
2018-03-08,0.08,0.08,0.08,0.08,0.08,148491.0
2018-03-09,0.08,0.08,0.08,0.08,0.08,10.0
2018-03-12,0.08,0.08,0.08,0.08,0.08,173747.0
2018-03-13,0.08,0.08,0.07,0.08,0.08,274082.0
2018-03-14,0.08,0.08,0.08,0.08,0.08,132389.0
2018-03-15,0.08,0.08,0.08,0.08,0.08,185452.0
2018-03-16,0.08,0.08,0.08,0.08,0.08,152000.0
2018-03-19,0.08,0.08,0.08,0.08,0.08,150100.0
2018-03-20,0.08,0.08,0.08,0.08,0.08,299990.0
2018-03-21,0.08,0.08,0.08,0.08,0.08,346291.0
2018-03-22,0.08,0.08,0.08,0.08,0.08,602700.0
2018-03-23,0.08,0.08,0.08,0.08,0.08,302912.0
2018-03-26,0.08,0.08,0.08,0.08,0.08,45319.0
2018-03-27,0.08,0.08,0.08,0.08,0.08,49390.0
2018-03-28,0.08,0.08,0.08,0.08,0.08,44050.0
2018-03-29,0.08,0.09,0.08,0.09,0.09,772425.0
2018-04-02,0.08,0.08,0.08,0.08,0.08,102822.0
2018-04-03,0.08,0.08,0.08,0.08,0.08,37394.0
2018-04-04,0.08,0.08,0.08,0.08,0.08,117486.0
2018-04-05,0.08,0.09,0.08,0.09,0.09,2909110.0
2018-04-06,0.09,0.09,0.09,0.09,0.09,0.0
2018-04-09,0.09,0.09,0.09,0.09,0.09,0.0
2018-04-10,0.08,0.09,0.08,0.09,0.09,24100.0
2018-04-11,0.08,0.09,0.08,0.08,0.08,147000.0
2018-04-12,0.09,0.09,0.08,0.08,0.08,35610.0
2018-04-13,0.08,0.09,0.08,0.09,0.09,97078.0
2018-04-16,0.09,0.09,0.09,0.09,0.09,234980.0
2018-04-17,0.08,0.09,0.08,0.09,0.09,19079.0
2018-04-18,0.08,0.09,0.08,0.08,0.08,35215.0
2018-04-19,0.08,0.09,0.08,0.08,0.08,31375.0
2018-04-20,0.09,0.09,0.08,0.08,0.08,1172.0
2018-04-23,0.08,0.08,0.08,0.08,0.08,8933.0
2018-04-24,0.08,0.08,0.08,0.08,0.08,19028.0
2018-04-25,0.08,0.08,0.08,0.08,0.08,114038.0
2018-04-26,0.08,0.08,0.08,0.08,0.08,2428.0
2018-04-27,0.08,0.08,0.08,0.08,0.08,101600.0
2018-04-30,0.08,0.08,0.08,0.08,0.08,3339.0
2018-05-01,0.08,0.08,0.08,0.08,0.08,0.0
2018-05-02,0.08,0.08,0.08,0.08,0.08,199960.0
2018-05-03,0.08,0.08,0.08,0.08,0.08,15600.0
2018-05-04,0.08,0.08,0.08,0.08,0.08,1263.0
2018-05-07,0.08,0.08,0.08,0.08,0.08,380905.0
2018-05-08,0.08,0.08,0.08,0.08,0.08,10190.0
2018-05-09,0.08,0.08,0.08,0.08,0.08,1240.0
2018-05-10,0.08,0.08,0.08,0.08,0.08,15010.0
2018-05-11,0.08,0.08,0.08,0.08,0.08,823765.0
2018-05-14,0.08,0.08,0.08,0.08,0.08,21212.0
2018-05-15,0.08,0.08,0.08,0.08,0.08,18576.0
2018-05-16,0.08,0.08,0.08,0.08,0.08,90560.0
2018-05-17,0.08,0.08,0.08,0.08,0.08,29663.0
2018-05-18,0.08,0.08,0.08,0.08,0.08,230236.0
2018-05-21,0.08,0.08,0.08,0.08,0.08,61983.0
2018-05-22,0.08,0.08,0.08,0.08,0.08,0.0
2018-05-23,0.08,0.08,0.08,0.08,0.08,2200.0
2018-05-24,0.08,0.08,0.08,0.08,0.08,8750.0
2018-05-25,0.08,0.08,0.08,0.08,0.08,130081.0
2018-05-29,0.08,0.08,0.08,0.08,0.08,96204.0
2018-05-30,0.08,0.08,0.07,0.08,0.08,294190.0
2018-05-31,0.08,0.08,0.07,0.08,0.08,356003.0
2018-06-01,0.08,0.08,0.08,0.08,0.08,0.0
2018-06-04,0.07,0.08,0.07,0.08,0.08,511382.0
2018-06-05,0.08,0.08,0.08,0.08,0.08,2166.0
2018-06-06,0.08,0.08,0.08,0.08,0.08,69299.0
2018-06-07,0.08,0.08,0.08,0.08,0.08,22720.0
2018-06-08,0.08,0.08,0.08,0.08,0.08,13106.0
2018-06-11,0.08,0.08,0.08,0.08,0.08,130472.0
2018-06-12,0.08,0.08,0.08,0.08,0.08,412268.0
2018-06-13,0.08,0.08,0.08,0.08,0.08,14420.0
2018-06-14,0.08,0.08,0.08,0.08,0.08,10.0
2018-06-15,0.08,0.08,0.08,0.08,0.08,549100.0
2018-06-18,0.08,0.08,0.08,0.08,0.08,164479.0
2018-06-19,0.08,0.08,0.08,0.08,0.08,554402.0
2018-06-20,0.08,0.08,0.08,0.08,0.08,0.0
2018-06-21,0.08,0.08,0.08,0.08,0.08,457335.0
2018-06-22,0.08,0.08,0.08,0.08,0.08,430200.0
2018-06-25,0.08,0.08,0.08,0.08,0.08,1097670.0
2018-06-26,0.08,0.08,0.08,0.08,0.08,7768.0
2018-06-27,0.08,0.08,0.08,0.08,0.08,63.0
2018-06-28,0.08,0.08,0.08,0.08,0.08,73264.0
2018-06-29,0.08,0.08,0.08,0.08,0.08,400.0
2018-07-02,0.08,0.08,0.08,0.08,0.08,17293.0
2018-07-03,0.08,0.08,0.08,0.08,0.08,42517.0
2018-07-05,0.08,0.08,0.08,0.08,0.08,6023.0
2018-07-06,0.08,0.08,0.08,0.08,0.08,23058.0
2018-07-09,0.08,0.08,0.08,0.08,0.08,36430.0
2018-07-10,0.08,0.08,0.08,0.08,0.08,5989.0
2018-07-11,0.08,0.08,0.08,0.08,0.08,46.0
2018-07-12,0.08,0.08,0.08,0.08,0.08,50150.0
2018-07-13,0.08,0.08,0.08,0.08,0.08,116974.0
2018-07-16,0.08,0.08,0.08,0.08,0.08,44.0
2018-07-17,0.08,0.08,0.08,0.08,0.08,8750.0
2018-07-18,0.08,0.08,0.08,0.08,0.08,9868.0
