Date,Open,High,Low,Close,Adj Close,Volume
2018-07-19,0.08,0.08,0.08,0.08,0.08,100.0
2018-07-20,0.08,0.08,0.08,0.08,0.08,6567.0
2018-07-23,0.08,0.08,0.08,0.08,0.08,1010.0
2018-07-24,0.08,0.08,0.08,0.08,0.08,0.0
2018-07-25,0.08,0.08,0.08,0.08,0.08,95067.0
2018-07-26,0.08,0.08,0.08,0.08,0.08,9808.0
2018-07-27,0.08,0.08,0.08,0.08,0.08,114469.0
2018-07-30,0.08,0.08,0.08,0.08,0.08,384189.0
2018-07-31,0.08,0.08,0.08,0.08,0.08,14293.0
2018-08-01,0.08,0.08,0.08,0.08,0.08,27963.0
2018-08-02,0.08,0.08,0.08,0.08,0.08,258295.0
2018-08-03,0.08,0.08,0.08,0.08,0.08,120107.0
2018-08-06,0.08,0.08,0.08,0.08,0.08,282134.0
2018-08-07,0.08,0.08,0.08,0.08,0.08,200949.0
2018-08-08,0.08,0.08,0.08,0.08,0.08,12560.0
2018-08-09,0.08,0.08,0.08,0.08,0.08,33126.0
2018-08-10,0.08,0.08,0.08,0.08,0.08,12581.0
2018-08-13,0.08,0.08,0.08,0.08,0.08,8755.0
2018-08-14,0.08,0.08,0.08,0.08,0.08,331087.0
2018-08-15,0.08,0.08,0.08,0.08,0.08,0.0
2018-08-16,0.08,0.08,0.08,0.08,0.08,279874.0
2018-08-17,0.08,0.08,0.08,0.08,0.08,64700.0
2018-08-20,0.08,0.08,0.08,0.08,0.08,1411831.0
2018-08-21,0.08,0.08,0.08,0.08,0.08,18010.0
2018-08-22,0.08,0.08,0.08,0.08,0.08,0.0
2018-08-23,0.08,0.08,0.08,0.08,0.08,3200.0
2018-08-24,0.08,0.08,0.08,0.08,0.08,18295.0
2018-08-27,0.08,0.08,0.08,0.08,0.08,200604.0
2018-08-28,0.08,0.08,0.08,0.08,0.08,20676.0
2018-08-29,0.08,0.08,0.08,0.08,0.08,625823.0
2018-08-30,0.08,0.08,0.08,0.08,0.08,0.0
2018-08-31,0.08,0.08,0.08,0.08,0.08,164490.0
2018-09-04,0.08,0.08,0.08,0.08,0.08,62000.0
2018-09-05,0.08,0.08,0.08,0.08,0.08,196402.0
2018-09-06,0.08,0.08,0.08,0.08,0.08,884.0
2018-09-07,0.08,0.08,0.08,0.08,0.08,0.0
2018-09-10,0.08,0.08,0.08,0.08,0.08,58998.0
2018-09-11,0.08,0.08,0.08,0.08,0.08,33735.0
2018-09-12,0.08,0.08,0.08,0.08,0.08,100005.0
2018-09-13,0.08,0.08,0.08,0.08,0.08,32628.0
2018-09-14,0.08,0.08,0.08,0.08,0.08,7273.0
2018-09-17,0.08,0.08,0.08,0.08,0.08,16831.0
2018-09-18,0.08,0.08,0.08,0.08,0.08,42628.0
2018-09-19,0.08,0.08,0.08,0.08,0.08,106455.0
2018-09-20,0.08,0.08,0.08,0.08,0.08,1567.0
2018-09-21,0.08,0.08,0.08,0.08,0.08,37005.0
2018-09-24,0.08,0.08,0.08,0.08,0.08,6505.0
2018-09-25,0.08,0.08,0.08,0.08,0.08,1505.0
2018-09-26,0.08,0.08,0.08,0.08,0.08,19055.0
2018-09-27,0.08,0.08,0.08,0.08,0.08,30664.0
2018-09-28,0.08,0.08,0.08,0.08,0.08,20506.0
2018-10-01,0.08,0.08,0.08,0.08,0.08,47161.0
2018-10-02,0.08,0.08,0.08,0.08,0.08,135461.0
2018-10-03,0.08,0.08,0.08,0.08,0.08,44091.0
2018-10-04,0.08,0.08,0.08,0.08,0.08,3700.0
2018-10-05,0.08,0.08,0.08,0.08,0.08,251500.0
2018-10-08,0.08,0.08,0.08,0.08,0.08,569898.0
2018-10-09,0.08,0.08,0.08,0.08,0.08,885239.0
2018-10-10,0.08,0.08,0.08,0.08,0.08,61442.0
2018-10-11,0.08,0.08,0.08,0.08,0.08,53672.0
2018-10-12,0.08,0.08,0.08,0.08,0.08,46796.0
2018-10-15,0.08,0.08,0.08,0.08,0.08,32553.0
2018-10-16,0.08,0.08,0.08,0.08,0.08,10900.0
2018-10-17,0.08,0.08,0.08,0.08,0.08,15455.0
2018-10-18,0.08,0.08,0.08,0.08,0.08,5261.0
2018-10-19,0.08,0.08,0.08,0.08,0.08,13974.0
2018-10-22,0.08,0.08,0.08,0.08,0.08,9424.0
2018-10-23,0.08,0.08,0.08,0.08,0.08,0.0
2018-10-24,0.08,0.08,0.08,0.08,0.08,13064.0
2018-10-25,0.08,0.08,0.08,0.08,0.08,0.0
2018-10-26,0.08,0.08,0.08,0.08,0.08,3107.0
2018-10-29,0.08,0.08,0.08,0.08,0.08,2272.0
2018-10-30,0.08,0.08,0.07,0.08,0.08,27267.0
2018-10-31,0.08,0.08,0.08,0.08,0.08,10000.0
2018-11-01,0.08,0.08,0.08,0.08,0.08,64276.0
2018-11-02,0.08,0.08,0.08,0.08,0.08,17174.0
2018-11-05,0.08,0.08,0.08,0.08,0.08,20091.0
2018-11-06,0.08,0.08,0.08,0.08,0.08,47576.0
2018-11-07,0.08,0.08,0.08,0.08,0.08,39665.0
2018-11-08,0.08,0.08,0.07,0.08,0.08,53005.0
2018-11-09,0.08,0.08,0.08,0.08,0.08,84293.0
2018-11-12,0.08,0.08,0.08,0.08,0.08,14440.0
2018-11-13,0.08,0.08,0.08,0.08,0.08,125116.0
2018-11-14,0.08,0.08,0.08,0.08,0.08,13254.0
2018-11-15,0.08,0.08,0.07,0.08,0.08,63866.0
2018-11-16,0.08,0.08,0.08,0.08,0.08,26232.0
2018-11-19,0.08,0.08,0.08,0.08,0.08,25010.0
2018-11-20,0.08,0.08,0.08,0.08,0.08,65047.0
2018-11-21,0.08,0.08,0.07,0.08,0.08,43601.0
2018-11-23,0.08,0.08,0.07,0.08,0.08,30100.0
2018-11-26,0.08,0.08,0.08,0.08,0.08,34050.0
2018-11-27,0.08,0.08,0.07,0.08,0.08,115505.0
2018-11-28,0.08,0.08,0.07,0.08,0.08,30095.0
2018-11-29,0.08,0.08,0.07,0.08,0.08,262078.0
2018-11-30,0.08,0.08,0.08,0.08,0.08,0.0
2018-12-03,0.08,0.08,0.08,0.08,0.08,456028.0
2018-12-04,0.08,0.08,0.08,0.08,0.08,178164.0
2018-12-06,0.08,0.08,0.08,0.08,0.08,201835.0
2018-12-07,0.08,0.08,0.08,0.08,0.08,163803.0
2018-12-10,0.08,0.08,0.08,0.08,0.08,25674.0
2018-12-11,0.08,0.08,0.08,0.08,0.08,69362.0
2018-12-12,0.08,0.08,0.07,0.08,0.08,211764.0
2018-12-13,0.08,0.08,0.07,0.08,0.08,252109.0
2018-12-14,0.08,0.08,0.08,0.08,0.08,54721.0
2018-12-17,0.08,0.08,0.07,0.08,0.08,201195.0
2018-12-18,0.07,0.08,0.07,0.08,0.08,22789.0
2018-12-19,0.07,0.07,0.07,0.07,0.07,194106.0
2018-12-20,0.07,0.07,0.07,0.07,0.07,129598.0
2018-12-21,0.07,0.07,0.07,0.07,0.07,268409.0
2018-12-24,0.07,0.07,0.07,0.07,0.07,338700.0
2018-12-26,0.07,0.07,0.07,0.07,0.07,0.0
2018-12-27,0.07,0.07,0.07,0.07,0.07,236586.0
2018-12-28,0.07,0.07,0.07,0.07,0.07,172133.0
2018-12-31,0.07,0.07,0.07,0.07,0.07,112250.0
2019-01-02,0.07,0.07,0.07,0.07,0.07,0.0
2019-01-03,0.07,0.07,0.07,0.07,0.07,705.0
2019-01-04,0.07,0.07,0.07,0.07,0.07,15465.0
2019-01-07,0.07,0.07,0.07,0.07,0.07,0.0
2019-01-08,0.07,0.08,0.07,0.08,0.08,77591.0
2019-01-09,0.08,0.08,0.08,0.08,0.08,0.0
2019-01-10,0.07,0.07,0.07,0.07,0.07,11410.0
2019-01-11,0.07,0.07,0.07,0.07,0.07,0.0
2019-01-14,0.07,0.07,0.07,0.07,0.07,58314.0
2019-01-15,0.07,0.07,0.07,0.07,0.07,81540.0
2019-01-16,0.07,0.07,0.07,0.07,0.07,30700.0
2019-01-17,0.07,0.07,0.07,0.07,0.07,5449.0
2019-01-18,0.07,0.07,0.07,0.07,0.07,408150.0
2019-01-22,0.07,0.07,0.07,0.07,0.07,0.0
2019-01-23,0.07,0.07,0.07,0.07,0.07,0.0
2019-01-24,0.07,0.07,0.07,0.07,0.07,0.0
2019-01-25,0.07,0.07,0.07,0.07,0.07,1305.0
2019-01-28,0.07,0.07,0.07,0.07,0.07,56916.0
2019-01-29,0.07,0.07,0.07,0.07,0.07,51805.0
2019-01-30,0.07,0.07,0.07,0.07,0.07,31354.0
2019-01-31,0.07,0.07,0.07,0.07,0.07,37990.0
2019-02-01,0.07,0.07,0.07,0.07,0.07,28811.0
2019-02-04,0.07,0.07,0.07,0.07,0.07,11430.0
2019-02-05,0.07,0.07,0.07,0.07,0.07,0.0
2019-02-06,0.07,0.07,0.07,0.07,0.07,207010.0
2019-02-07,0.07,0.07,0.07,0.07,0.07,41320.0
2019-02-08,0.07,0.07,0.07,0.07,0.07,188616.0
2019-02-11,0.07,0.07,0.07,0.07,0.07,7965.0
2019-02-12,0.07,0.07,0.07,0.07,0.07,540.0
2019-02-13,0.07,0.07,0.07,0.07,0.07,0.0
2019-02-14,0.07,0.07,0.07,0.07,0.07,7639.0
2019-02-15,0.07,0.07,0.07,0.07,0.07,15527.0
2019-02-19,0.07,0.07,0.07,0.07,0.07,136731.0
2019-02-20,0.07,0.07,0.07,0.07,0.07,0.0
2019-02-21,0.07,0.07,0.07,0.07,0.07,127425.0
2019-02-22,0.07,0.07,0.07,0.07,0.07,16045.0
2019-02-25,0.07,0.07,0.07,0.07,0.07,8230.0
2019-02-26,0.07,0.07,0.07,0.07,0.07,1263.0
2019-02-27,0.07,0.07,0.07,0.07,0.07,24572.0
2019-02-28,0.07,0.07,0.07,0.07,0.07,97506.0
2019-03-01,0.07,0.07,0.07,0.07,0.07,66020.0
2019-03-04,0.07,0.07,0.07,0.07,0.07,50010.0
2019-03-05,0.07,0.07,0.07,0.07,0.07,19848.0
2019-03-06,0.07,0.07,0.07,0.07,0.07,21435.0
2019-03-07,0.07,0.07,0.07,0.07,0.07,2792.0
2019-03-08,0.07,0.07,0.07,0.07,0.07,0.0
2019-03-11,0.07,0.07,0.07,0.07,0.07,55516.0
2019-03-12,0.07,0.07,0.07,0.07,0.07,0.0
2019-03-13,0.07,0.08,0.07,0.07,0.07,3027805.0
2019-03-14,0.07,0.07,0.07,0.07,0.07,44470.0
2019-03-15,0.07,0.07,0.07,0.07,0.07,14248.0
2019-03-18,0.07,0.07,0.07,0.07,0.07,3321.0
2019-03-19,0.07,0.07,0.07,0.07,0.07,0.0
2019-03-20,0.07,0.07,0.07,0.07,0.07,13447.0
2019-03-21,0.07,0.07,0.07,0.07,0.07,2000.0
2019-03-22,0.07,0.07,0.07,0.07,0.07,2000.0
2019-03-25,0.07,0.07,0.07,0.07,0.07,1624.0
2019-03-26,0.07,0.08,0.07,0.07,0.07,989039.0
2019-03-27,0.08,0.08,0.07,0.07,0.07,1010.0
2019-03-28,0.07,0.07,0.07,0.07,0.07,41810.0
2019-03-29,0.07,0.07,0.07,0.07,0.07,5.0
2019-04-01,0.07,0.07,0.07,0.07,0.07,0.0
2019-04-02,0.07,0.07,0.07,0.07,0.07,7475.0
2019-04-03,0.07,0.07,0.07,0.07,0.07,40471.0
2019-04-04,0.07,0.07,0.07,0.07,0.07,10215.0
2019-04-05,0.07,0.07,0.07,0.07,0.07,0.0
2019-04-08,0.07,0.07,0.07,0.07,0.07,254344.0
2019-04-09,0.07,0.07,0.07,0.07,0.07,12728.0
2019-04-10,0.07,0.07,0.07,0.07,0.07,10000.0
2019-04-11,0.07,0.07,0.07,0.07,0.07,62518.0
2019-04-12,0.07,0.07,0.07,0.07,0.07,0.0
2019-04-15,0.07,0.07,0.07,0.07,0.07,500.0
2019-04-16,0.07,0.07,0.07,0.07,0.07,15.0
2019-04-17,0.07,0.07,0.07,0.07,0.07,500.0
2019-04-18,0.07,0.07,0.07,0.07,0.07,50005.0
2019-04-22,0.07,0.07,0.07,0.07,0.07,10.0
2019-04-23,0.07,0.07,0.07,0.07,0.07,0.0
2019-04-24,0.07,0.07,0.07,0.07,0.07,390.0
2019-04-25,0.07,0.07,0.07,0.07,0.07,25.0
2019-04-26,0.07,0.07,0.07,0.07,0.07,0.0
2019-04-29,0.07,0.07,0.07,0.07,0.07,0.0
2019-04-30,0.07,0.07,0.07,0.07,0.07,5090.0
2019-05-01,0.07,0.07,0.07,0.07,0.07,0.0
2019-05-02,0.07,0.07,0.07,0.07,0.07,379864.0
2019-05-03,0.07,0.07,0.07,0.07,0.07,21706.0
2019-05-06,0.07,0.07,0.07,0.07,0.07,0.0
2019-05-07,0.07,0.07,0.07,0.07,0.07,20852.0
2019-05-08,0.07,0.07,0.07,0.07,0.07,38346.0
2019-05-09,0.07,0.07,0.07,0.07,0.07,3014.0
2019-05-10,0.07,0.07,0.07,0.07,0.07,2500.0
2019-05-13,0.07,0.07,0.07,0.07,0.07,877.0
2019-05-14,0.07,0.07,0.07,0.07,0.07,61041.0
2019-05-15,0.07,0.07,0.07,0.07,0.07,24540.0
2019-05-16,0.07,0.07,0.07,0.07,0.07,31434.0
2019-05-17,0.07,0.07,0.07,0.07,0.07,51154.0
2019-05-20,0.07,0.07,0.07,0.07,0.07,39932.0
2019-05-21,0.07,0.07,0.07,0.07,0.07,0.0
2019-05-22,0.07,0.07,0.07,0.07,0.07,0.0
2019-05-23,0.07,0.07,0.07,0.07,0.07,1310.0
2019-05-24,0.07,0.07,0.07,0.07,0.07,30010.0
2019-05-28,0.07,0.07,0.07,0.07,0.07,92655.0
2019-05-29,0.07,0.07,0.07,0.07,0.07,9310.0
2019-05-30,0.07,0.07,0.07,0.07,0.07,215427.0
2019-05-31,0.07,0.08,0.07,0.08,0.08,237255.0
2019-06-03,0.07,0.08,0.07,0.08,0.08,334649.0
2019-06-04,0.07,0.08,0.07,0.08,0.08,111746.0
2019-06-05,0.08,0.08,0.07,0.08,0.08,109465.0
2019-06-06,0.07,0.08,0.07,0.07,0.07,26926.0
2019-06-07,0.07,0.08,0.07,0.08,0.08,128911.0
